220928, 과실류, 포도, 거봉, 1, 0, 500.0
220928, 엽경채류, 미나리, 기타미나리, 1, 0, 450.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 112.5
220928, 과채류, 호박, 애호박, 1, 0, 62.5
220928, 산채류, 새싹, 기타새싹, 1, 0, 170.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 177.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 455.0
220928, 과채류, 호박, 애호박, 1, 0, 62.5
220928, 산채류, 새싹, 기타새싹, 1, 0, 900.0
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 산채류, 새싹, 기타새싹, 1, 0, 900.0
220928, 과채류, 호박, 애호박, 1, 0, 87.5
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 475.0
220928, 서류, 고구마, 호박고구마, 1, 0, 190.0
220928, 과채류, 호박, 애호박, 1, 0, 137.5
220928, 엽경채류, 열무, 열무, 1, 0, 90.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 583.3333
220928, 수실류, 대추, 대추, 1, 0, 850.0
220928, 두류, 동부, 동부, 1, 0, 525.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 93.57798
220928, 엽경채류, 고추잎, 생고추잎, 1, 0, 200.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 100.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 220.0
220928, 엽경채류, 열무, 열무, 1, 0, 100.0
220928, 과채류, 호박, 애호박, 1, 0, 181.25
220928, 과실류, 감귤, 하우스감귤, 1, 0, 200.0
220928, 두류, 강낭콩, 기타강낭콩, 1, 0, 400.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 633.3333
220928, 엽경채류, 상추, 포기찹, 1, 0, 255.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 172.5
220928, 과실류, 자두, 추희, 1, 0, 480.0
220928, 두류, 콩, 콩, 1, 0, 547.5
220928, 과실류, 단감, 송본, 1, 0, 220.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 312.5
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 875.0
220928, 과실류, 포도, 기타포도, 1, 0, 500.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 86.0
220928, 양채류, 비트(붉은사탕무우), 비트, 1, 0, 80.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1037.5
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 225.0
220928, 과채류, 호박, 풋호박, 1, 0, 211.42857
220928, 과채류, 호박, 애호박, 1, 0, 300.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 55.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 875.0
220928, 과일과채류, 메론, 네트계, 1, 0, 362.5
220928, 조미채소류, 풋고추, 청양, 1, 0, 446.42856
220928, 두류, 강낭콩, 기타강낭콩, 1, 0, 530.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 120.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 233.33333
220928, 조미채소류, 풋고추, 청양, 1, 0, 105.0
220928, 과실류, 단감, 송본, 1, 0, 330.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 193.33333
220928, 조미채소류, 풋고추, 청양, 1, 0, 310.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 672.5
220928, 과실류, 감귤, 극조생감귤, 1, 0, 212.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 300.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 250.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 290.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 310.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 310.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 455.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 560.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 560.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 530.0
220928, 과실류, 사과, 홍장군, 1, 0, 180.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 800.0
220928, 과일과채류, 수박, 수박, 1, 0, 120.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과일과채류, 수박, 수박, 1, 0, 116.666664
220928, 과실류, 떫은감, 연시, 1, 0, 264.0
220928, 과일과채류, 수박, 수박, 1, 0, 93.75
220928, 과실류, 배, 신고, 1, 0, 166.66667
220928, 과일과채류, 수박, 수박, 1, 0, 100.0
220928, 수실류, 대추, 기타대추, 1, 0, 950.0
220928, 과채류, 호박, 애호박, 1, 0, 162.5
220928, 과실류, 사과, 시나노스위트, 1, 0, 225.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 580.0
220928, 과실류, 자두, 추희, 1, 0, 450.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 엽경채류, 동초, 동초, 1, 0, 210.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1365.0
220928, 과실류, 자두, 추희, 1, 0, 484.0
220928, 조미채소류, 양파, 양파, 1, 0, 86.666664
220928, 버섯류, 표고버섯, 생표고, 1, 0, 1180.0
220928, 엽경채류, 열무, 열무, 1, 0, 100.0
220928, 과채류, 호박, 단호박, 1, 0, 175.0
220928, 과실류, 자두, 추희, 1, 0, 620.0
220928, 서류, 고구마, 기타, 1, 0, 127.0
220928, 서류, 고구마, 호박고구마, 1, 0, 130.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 455.0
220928, 과실류, 배, 신고, 1, 0, 180.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 양채류, 피망(단고추), 피망, 1, 0, 280.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 240.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 400.0
220928, 과실류, 단감, 기타단감, 1, 0, 180.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1000.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 580.0
220928, 과실류, 복숭아, 털복숭아, 1, 0, 204.44444
220928, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220928, 엽경채류, 상추, 적포기, 1, 0, 250.0
220928, 과일과채류, 수박, 수박, 1, 0, 108.333336
220928, 엽경채류, 시금치, 시금치, 1, 0, 445.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 95.0
220928, 과일과채류, 메론, 네트계, 1, 0, 130.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 220.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 612.5
220928, 조미채소류, 대파, 대파, 1, 0, 176.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 575.0
220928, 과일과채류, 메론, 네트계, 1, 0, 337.5
220928, 과채류, 호박, 풋호박, 1, 0, 200.0
220928, 엽경채류, 상추, 청상추, 1, 0, 705.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 650.0
220928, 엽경채류, 열무, 열무, 1, 0, 90.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 766.6667
220928, 과일과채류, 수박, 수박, 1, 0, 143.75
220928, 과실류, 포도, 캠벨얼리, 1, 0, 483.33334
220928, 두류, 동부, 동부, 1, 0, 525.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 380.0
220928, 근채류, 당근, 당근, 1, 0, 170.0
220928, 과실류, 떫은감, 연시, 1, 0, 450.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 100.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 620.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 70.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220928, 과실류, 감귤, 하우스감귤, 1, 0, 433.33334
220928, 과채류, 오이, 백다다기, 1, 0, 160.0
220928, 과실류, 무화과, 무화과, 1, 0, 333.33334
220928, 과채류, 오이, 백다다기, 1, 0, 97.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 420.0
220928, 과채류, 호박, 애호박, 1, 0, 212.5
220928, 양채류, 로메인, 통로메인, 1, 0, 75.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 450.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1050.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 333.33334
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 575.0
220928, 양채류, 비트(붉은사탕무우), 비트, 1, 0, 110.0
220928, 근채류, 무, 고냉지무, 1, 0, 166.5
220928, 엽경채류, 부추, 일반부추, 1, 0, 144.0
220928, 과일과채류, 메론, 네트계, 1, 0, 300.0
220928, 과채류, 호박, 애호박, 1, 0, 337.5
220928, 두류, 강낭콩, 기타강낭콩, 1, 0, 248.0
220928, 서류, 고구마, 기타, 1, 0, 66.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 283.33334
220928, 과채류, 호박, 애호박, 1, 0, 250.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 700.0
220928, 과실류, 자두, 추희, 1, 0, 322.0
220928, 과채류, 가지, 가지, 1, 0, 222.0
220928, 양채류, 비트(붉은사탕무우), 비트, 1, 0, 50.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 160.0
220928, 두류, 콩, 콩, 1, 0, 167.5
220928, 과실류, 자두, 추희, 1, 0, 340.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 288.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 375.0
220928, 수실류, 대추, 기타대추, 1, 0, 466.66666
220928, 과실류, 포도, 캠벨얼리, 1, 0, 400.0
220928, 조미채소류, 쪽파, 쪽파, 1, 0, 220.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 466.66666
220928, 과실류, 자두, 추희, 1, 0, 500.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 167.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 700.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 787.5
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 440.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 433.33334
220928, 엽경채류, 부추, 일반부추, 1, 0, 153.33333
220928, 엽경채류, 상추, 포기찹, 1, 0, 330.0
220928, 두류, 강낭콩, 기타강낭콩, 1, 0, 490.0
220928, 과실류, 포도, 기타포도, 1, 0, 300.0
220928, 과채류, 가지, 가지, 1, 0, 342.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 530.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 475.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 620.0
220928, 과실류, 단감, 기타단감, 1, 0, 220.0
220928, 과일과채류, 메론, 네트계, 1, 0, 212.5
220928, 과일과채류, 메론, 네트계, 1, 0, 212.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 336.66666
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 240.0
220928, 과일과채류, 메론, 네트계, 1, 0, 212.5
220928, 과실류, 떫은감, 약시, 1, 0, 312.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 445.0
220928, 엽경채류, 시금치, 시금치, 1, 0, 445.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 515.0
220928, 과실류, 떫은감, 연시, 1, 0, 182.0
220928, 엽경채류, 고들빼기, 고들빼기, 1, 0, 300.0
220928, 과실류, 단감, 기타단감, 1, 0, 268.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 516.6667
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 수실류, 대추, 기타대추, 1, 0, 950.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 100.0
220928, 과실류, 단감, 서촌, 1, 0, 320.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 188.0
220928, 과실류, 단감, 송본, 1, 0, 210.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 630.0
220928, 과채류, 호박, 애호박, 1, 0, 106.666664
220928, 엽경채류, 양배추, 양배추, 1, 0, 125.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 187.5
220928, 수실류, 밤, 기타밤, 1, 0, 370.0
220928, 근채류, 무, 다발무, 1, 0, 150.0
220928, 수실류, 대추, 기타대추, 1, 0, 520.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 260.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과일과채류, 수박, 수박, 1, 0, 146.66667
220928, 근채류, 무, 다발무, 1, 0, 192.5
220928, 엽경채류, 부추, 일반부추, 1, 0, 250.0
220928, 과실류, 포도, 거봉, 1, 0, 225.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 175.0
220928, 과실류, 사과, 홍로, 1, 0, 200.0
220928, 근채류, 무, 다발무, 1, 0, 230.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 250.0
220928, 산채류, 새싹, 새싹, 1, 0, 300.0
220928, 서류, 감자, 기타감자, 1, 0, 177.5
220928, 엽경채류, 근대, 근대, 1, 0, 200.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 1000.0
220928, 엽경채류, 아욱, 아욱, 1, 0, 500.0
220928, 엽경채류, 열무, 열무, 1, 0, 95.2381
220928, 과실류, 포도, 샤인마스캇, 1, 0, 480.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 210.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 583.3333
220928, 양채류, 케일, 쌈케일, 1, 0, 700.0
220928, 과실류, 단감, 부유, 1, 0, 200.0
220928, 산채류, 취나물, 기타취나물, 1, 0, 600.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 132.5
220928, 과실류, 감귤, 하우스감귤, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 585.0
220928, 서류, 고구마, 호박고구마, 1, 0, 60.0
220928, 과실류, 사과, 양광, 1, 0, 456.0
220928, 과채류, 호박, 애호박, 1, 0, 200.0
220928, 과채류, 호박, 애호박, 1, 0, 250.0
220928, 과일과채류, 메론, 네트계, 1, 0, 337.5
220928, 엽경채류, 배추, 쌈배추, 1, 0, 86.25
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과채류, 오이, 노각, 1, 0, 90.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 525.0
220928, 과실류, 떫은감, 연시, 1, 0, 322.0
220928, 산채류, 기타, 산채류기타, 1, 0, 650.0
220928, 과채류, 호박, 애호박, 1, 0, 337.5
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 866.0
220928, 근채류, 무, 봄무, 1, 0, 127.5
220928, 과일과채류, 토마토, 토마토, 1, 0, 140.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 250.0
220928, 두류, 강낭콩, 기타강낭콩, 1, 0, 545.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 100.0
220928, 버섯류, 새송이, 새송이, 1, 0, 460.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1550.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 320.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 866.0
220928, 과실류, 자두, 추희, 1, 0, 560.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 450.0
220928, 과실류, 배, 신고, 1, 0, 160.0
220928, 과실류, 단감, 송본, 1, 0, 100.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 180.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 엽경채류, 미나리, 미나리, 1, 0, 900.0
220928, 수실류, 대추, 대추, 1, 0, 850.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 양채류, 적채, 적채, 1, 0, 350.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 462.5
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 567.5
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 650.0
220928, 서류, 고구마, 호박고구마, 1, 0, 85.0
220928, 서류, 고구마, 밤고구마, 1, 0, 178.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 65.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 두류, 강낭콩, 기타강낭콩, 1, 0, 625.0
220928, 수실류, 대추, 대추, 1, 0, 650.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 440.0
220928, 서류, 고구마, 밤고구마, 1, 0, 60.0
220928, 근채류, 무, 고냉지무, 1, 0, 166.5
220928, 과채류, 호박, 쥬키니호박, 1, 0, 129.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 86.25
220928, 과실류, 무화과, 무화과, 1, 0, 333.33334
220928, 과실류, 단감, 기타단감, 1, 0, 180.0
220928, 특용작물류, 땅콩, 기타땅콩, 1, 0, 566.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 425.0
220928, 두류, 강낭콩, 기타강낭콩, 1, 0, 75.0
220928, 과실류, 포도, 기타포도, 1, 0, 425.0
220928, 과실류, 단감, 기타단감, 1, 0, 250.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 351.35135
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 650.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 단감, 송본, 1, 0, 270.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 533.3333
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 533.3333
220928, 수실류, 대추, 기타대추, 1, 0, 675.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 600.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 645.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 350.0
220928, 과일과채류, 메론, 네트계, 1, 0, 212.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과실류, 단감, 기타단감, 1, 0, 226.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과실류, 포도, 거봉, 1, 0, 565.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과실류, 포도, 거봉, 1, 0, 415.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 620.0
220928, 과실류, 사과, 홍로, 1, 0, 200.0
220928, 과실류, 사과, 홍로, 1, 0, 155.0
220928, 서류, 고구마, 기타, 1, 0, 166.0
220928, 엽경채류, 상추, 청상추, 1, 0, 832.5
220928, 엽경채류, 상추, 청상추, 1, 0, 832.5
220928, 과실류, 단감, 기타단감, 1, 0, 350.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 2325.0
220928, 수실류, 대추, 기타대추, 1, 0, 1000.0
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 155.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 수실류, 대추, 기타대추, 1, 0, 580.0
220928, 과실류, 단감, 기타단감, 1, 0, 250.0
220928, 수실류, 대추, 기타대추, 1, 0, 600.0
220928, 수실류, 떫은감, 약시, 1, 0, 220.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 530.0
220928, 엽경채류, 상추, 청상추, 1, 0, 350.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 580.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 400.0
220928, 산채류, 도라지, 기타도라지, 1, 0, 310.0
220928, 과일과채류, 메론, 네트계, 1, 0, 337.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 700.0
220928, 과실류, 복숭아, 황도, 1, 0, 290.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 서류, 고구마, 기타, 1, 0, 144.0
220928, 과실류, 단감, 부유, 1, 0, 150.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 293.33334
220928, 과채류, 호박, 단호박, 1, 0, 157.5
220928, 과실류, 떫은감, 반시, 1, 0, 120.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 92.5
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 430.0
220928, 과실류, 자두, 추희, 1, 0, 120.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 550.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 300.0
220928, 과실류, 사과, 시나노스위트, 1, 0, 210.0
220928, 과실류, 떫은감, 반시, 1, 0, 270.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 96.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 353.33334
220928, 과실류, 자두, 추희, 1, 0, 196.0
220928, 과채류, 호박, 애호박, 1, 0, 193.75
220928, 과채류, 호박, 풋호박, 1, 0, 110.90909
220928, 엽경채류, 깻잎, 기타깻잎, 1, 0, 666.6667
220928, 과실류, 떫은감, 연시, 1, 0, 120.0
220928, 과실류, 단감, 상서, 1, 0, 181.0
220928, 과일과채류, 메론, 네트계, 1, 0, 137.5
220928, 양채류, 피망(단고추), 청피망, 1, 0, 180.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 농림가공, 전분 및 사료제조, 기타, 1, 0, 150.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 125.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 59.166668
220928, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220928, 엽경채류, 근대, 적근대, 1, 0, 200.0
220928, 과실류, 떫은감, 반시, 1, 0, 200.0
220928, 산채류, 마, 생장마, 1, 0, 278.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 28.0
220928, 서류, 감자, 기타감자, 1, 0, 100.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 275.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 300.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 333.33334
220928, 과실류, 사과, 홍장군, 1, 0, 170.0
220928, 엽경채류, 배추, 쌈배추, 1, 0, 147.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 610.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 416.66666
220928, 과실류, 포도, 샤인마스캇, 1, 0, 400.0
220928, 과실류, 단감, 송본, 1, 0, 390.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 142.20183
